"number","title","pageid","namespace","length","touched"
"526","Human_migration","1206703","Category","308","20200729161441"
"527","Authentication_methods","1212312","Category","215","20211129154035"
"528","Public_domain","1212761","Category","357","20190601161112"
"529","Spectral_theory","1213177","Category","499","20201221220820"
"530","Hilbert_space","1213181","Category","121","20200829182607"
"531","Banach_spaces","1213183","Category","74","20200829182621"
"532","Digital_rights_management","1213614","Category","399","20191217010301"
"533","Temperature","1214620","Category","137","20220510062157"
"534","Units_of_luminous_flux","1214761","Category","351","20150724075731"
"535","Units_of_illuminance","1214772","Category","280","20130401162219"
"536","Radiometry","1215298","Category","559","20191128075046"
"537","Polytopes","1216104","Category","1238","20200229140024"
"538","Rotating_disc_computer_storage_media","1218078","Category","851","20201115051022"
"539","NP-complete_problems","1223322","Category","162","20130323082723"
"540","Dutch_mathematicians","1226319","Category","339","20170311214656"
"541","Strategic_management","1226495","Category","2403","20210925090851"
"542","Business_models","1228999","Category","1038","20220122202552"
"543","3-manifolds","1237718","Category","494","20201205144113"
"544","Intellectual_property_organizations","1239013","Category","365","20200423151921"
"545","Calculus_of_variations","1241293","Category","221","20220802151138"
"546","RSA_Factoring_Challenge","1242091","Category","96","20150528180026"
"547","Mathematics_competitions","1242425","Category","169","20211012215704"
"548","Coding_theory","1244088","Category","189","20200423155645"
"549","Intermediate_spiral_galaxies","1244589","Category","380","20200728202818"
"550","Chess_endgames","1247732","Category","33","20130328013512"
"551","Russian_mathematicians","1251587","Category","319","20200727155411"
"552","Mathematics_awards","1252486","Category","125","20200422193050"
"553","Topologists","1256994","Category","102","20200727201223"
"554","Risk","1257366","Category","286","20211113180442"
"555","Polyforms","1260666","Category","655","20201103112043"
"556","Electric_motors","1265371","Category","228","20200815233525"
"557","Chemical_numbering_schemes","1271263","Category","128","20201002081250"
"558","Fair_use","1273333","Category","361","20180805081133"
"559","Computer-aided_design","1277905","Category","246","20200504004101"
"560","Ukrainian_mathematicians","1289290","Category","201","20180403061013"
"561","Japanese_mathematicians","1291734","Category","267","20170103211557"
"562","Swedish_mathematicians","1291755","Category","196","20170115150646"
"563","Irish_mathematicians","1291847","Category","332","20200727155412"
"564","Finnish_mathematicians","1291851","Category","138","20130313195153"
"565","Turkish_mathematicians","1291864","Category","384","20170119013646"
"566","Croatian_mathematicians","1291876","Category","303","20180401204228"
"567","Danish_mathematicians","1291904","Category","316","20170310205513"
"568","Czech_mathematicians","1291914","Category","352","20170310135143"
"569","Belgian_mathematicians","1291971","Category","317","20170224094033"
"570","American_computer_scientists","1299049","Category","258","20220926184653"
"571","Integer_factorization_algorithms","1299830","Category","214","20220519195407"
"572","Board_game_designers","1335365","Category","447","20200421193804"
"573","Encodings","1352241","Category","151","20201220203303"
"574","Table_tennis","1354594","Category","198","20211231082029"
"575","Taekwondo","1354601","Category","215","20220706200454"
"576","Triathlon","1354624","Category","258","20220706185503"
"577","Alpine_skiing","1354641","Category","142","20200906202717"
"578","Images_of_fractals","1355465","Category","107","20190617175859"
"579","Canadian_mathematicians","1358955","Category","243","20170702213059"
"580","Chinese_mathematicians","1370242","Category","194","20130313210310"
"581","Canadian_computer_scientists","1371860","Category","280","20200422194935"
"582","Gerontology","1374336","Category","183","20201002194914"
"583","Randomness","1376472","Category","82","20200829183646"
"584","Obelisks","1386146","Category","445","20210924080939"
"585","OpenPGP","1386552","Category","263","20160924111521"
"586","Discrete_groups","1390971","Category","67","20130313211913"
"587","Lists_of_galaxies","1392144","Category","106","20171223123947"
"588","Emulation_software","1393117","Category","513","20170419152755"
"589","Rules_of_chess","1393480","Category","88","20220823034734"
"590","Chess_tactics","1393499","Category","123","20220715114927"
"591","Sport_wrestling","1396692","Category","353","20180523031230"
"592","Number_theorists","1401590","Category","157","20200422192515"
"593","Soviet_mathematicians","1404987","Category","283","20221003180049"
"594","Search_algorithms","1406201","Category","155","20200422192015"
"595","Capacitors","1408322","Category","138","20201104135613"
"596","Electric_transformers","1409105","Category","180","20180305060224"
"597","Navigational_equipment","1409413","Category","193","20210514201153"
"598","Wavelets","1411079","Category","465","20181231142816"
"599","Cryogenics","1421069","Category","209","20140207194354"
"600","Computational_group_theory","1426374","Category","103","20130405004315"
"601","Geometric_group_theory","1427925","Category","273","20190713003939"
"602","Potential_theory","1432114","Category","413","20190914053931"
"603","Alan_Turing","1435736","Category","401","20220713220412"
"604","Locksmithing","1437472","Category","91","20181119202252"
"605","Self-dual_polyhedra","1438476","Category","83","20141109012554"
"606","Diatonic_set_theory","1444191","Category","86","20120905224601"
"607","Musical_set_theory","1444192","Category","158","20121223071106"
"608","Fiber_bundles","1456382","Category","161","20150224151436"
"609","Concurrency_control","1462863","Category","220","20190218163719"
"610","Electromagnetic_components","1464030","Category","221","20131126162202"
"611","Constellations_listed_by_Ptolemy","1464070","Category","283","20200401021420"
"612","Geometric_shapes","1470457","Category","122","20190920072324"
"613","Planetary_systems","1480187","Category","174","20180325172545"
"614","Separation_axioms","1481648","Category","319","20130330155058"
"615","English_mathematicians","1494177","Category","271","20200426000554"
"616","Technical_drawing","1494454","Category","355","20201102221125"
"617","Defunct_computer_companies","1496068","Category","253","20190610200937"
"618","Determinants","1504581","Category","134","20210219202017"
"619","Approximation_theory","1504591","Category","359","20210218183916"
"620","Isaac_Newton","1505776","Category","914","20211117135838"
"621","Scheduling_(computing)","1512965","Category","438","20201120041749"
"622","Paintball","1527932","Category","110","20220706182242"
"623","Power_laws","1532046","Category","93","20210407001602"
"624","Applications_of_artificial_intelligence","1532663","Category","414","20220721100533"
"625","Geometry_stubs","1539535","Category","133","20130314000236"
"626","Greek_mathematicians","1546751","Category","337","20180321001215"
"627","Spanish_mathematicians","1546757","Category","193","20170115003700"
"628","Group_theorists","1547431","Category","136","20210208122642"
"629","Algebraic_surfaces","1569227","Category","406","20130325090922"
"630","Astrological_ages","1569411","Category","121","20180625175918"
"631","Stylesheet_languages","1575145","Category","100","20220626033350"
"632","Algebraic_graph_theory","1575567","Category","137","20200829184941"
"633","Topological_graph_theory","1575639","Category","321","20130804194239"
"634","Incidence_geometry","1576356","Category","253","20201102221004"
"635","Large_numbers","1585831","Category","181","20200229143056"
"636","Estimation_theory","1587689","Category","112","20200829185057"
"637","Recurrence_relations","1590272","Category","123","20130314022605"
"638","Uniform_spaces","1590957","Category","82","20130330160350"
"639","Statistics_stubs","1600601","Category","218","20200823225745"
"640","Graph_coloring","1614932","Category","148","20130314010258"
"641","Constants","1614939","Category","83","20200829185314"
"642","Romanian_mathematicians","1626467","Category","301","20170524112151"
"643","Romanian_computer_scientists","1626927","Category","199","20200629222035"
"644","Cryptography_standards","1629428","Category","103","20130328023248"
"645","Class_field_theory","1630716","Category","101","20200625073304"
"646","Hong_Kong_mathematicians","1630826","Category","220","20190401234220"
"647","Spherical_trigonometry","1636191","Category","154","20190519214609"
"648","Gases","1645013","Category","177","20201108153906"
"649","Instant_messaging_server_software","1647478","Category","143","20130330160954"
"650","Economics_theorems","1650607","Category","156","20170619060818"
